Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Activity (product.metafields.shopify.activity),Age group (product.metafields.shopify.age-group),Color (product.metafields.shopify.color-pattern),Neckline (product.metafields.shopify.neckline),Size (product.metafields.shopify.size),Sleeve length type (product.metafields.shopify.sleeve-length-type),Target gender (product.metafields.shopify.target-gender),Top length type (product.metafields.shopify.top-length-type),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United States,Price / United States,Compare At Price / United States,Included / International,Price / International,Compare At Price / International,Status
polo-shirt-rockway-middle-school,,,,,,,,,white,,,adult-extra-large,,,,,"",0.0,shopify,deny,manual,16.00,25.00,true,true,,,,,"",,,,,,,,,,,,,,,,lb,,,,,,,,,
polo-shirt-rockway-middle-school,,,,,,,,,white,,,adult-2-xl,,,,,"",0.0,shopify,deny,manual,16.00,25.00,true,true,,,,,"",,,,,,,,,,,,,,,,lb,,,,,,,,,
rockway-middle-school-sweater,Rockway Middle School Sweater,<p>Sweater for the Westchester County Rockway Middle School</p>,Besu Customs,Apparel & Accessories > Clothing > Uniforms > School Uniforms,sweater,Rockway Middle School,true,Color,gray,product.metafields.shopify.color-pattern,Size,youth-small,product.metafields.shopify.size,,,,"",0.0,shopify,deny,manual,20.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0894/7436/7766/files/BesuCustoms-RockwayMiddleSchool-SweaterGrey.jpg?v=1745195554,1,"",false,,,,all-ages,gray; black,,youth-small; youth-medium; youth-large; adult-small; adult-medium; adult-large; adult-extra-large; adult-2-xl,,,,,lb,,,true,,,false,,,active
rockway-middle-school-sweater,,,,,,,,,gray,,,youth-medium,,,,,"",0.0,shopify,deny,manual,20.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0894/7436/7766/files/BesuCustoms-RockwayMiddleSchool-SweaterBlack.jpg?v=1745195565,2,"",,,,,,,,,,,,,lb,,,,,,,,,
rockway-middle-school-sweater,,,,,,,,,gray,,,youth-large,,,,,"",0.0,shopify,deny,manual,20.00,,true,true,,,,,"",,,,,,,,,,,,,,,,lb,,,,,,,,,
rockway-middle-school-sweater,,,,,,,,,gray,,,adult-small,,,,,"",0.0,shopify,deny,manual,20.00,,true,true,,,,,"",,,,,,,,,,,,,,,,lb,,,,,,,,,
rockway-middle-school-sweater,,,,,,,,,gray,,,adult-medium,,,,,"",0.0,shopify,deny,manual,20.00,,true,true,,,,,"",,,,,,,,,,,,,,,,lb,,,,,,,,,
rockway-middle-school-sweater,,,,,,,,,gray,,,adult-large,,,,,"",0.0,shopify,deny,manual,20.00,,true,true,,,,,"",,,,,,,,,,,,,,,,lb,,,,,,,,,
rockway-middle-school-sweater,,,,,,,,,gray,,,adult-extra-large,,,,,"",0.0,shopify,deny,manual,20.00,,true,true,,,,,"",,,,,,,,,,,,,,,,lb,,,,,,,,,
rockway-middle-school-sweater,,,,,,,,,gray,,,adult-2-xl,,,,,"",0.0,shopify,deny,manual,20.00,,true,true,,,,,"",,,,,,,,,,,,,,,,lb,,,,,,,,,
rockway-middle-school-sweater,,,,,,,,,black,,,youth-small,,,,,"",0.0,shopify,deny,manual,20.00,,true,true,,,,,"",,,,,,,,,,,,,,,,lb,,,,,,,,,
rockway-middle-school-sweater,,,,,,,,,black,,,youth-medium,,,,,"",0.0,shopify,deny,manual,20.00,,true,true,,,,,"",,,,,,,,,,,,,,,,lb,,,,,,,,,
rockway-middle-school-sweater,,,,,,,,,black,,,youth-large,,,,,"",0.0,shopify,deny,manual,20.00,,true,true,,,,,"",,,,,,,,,,,,,,,,lb,,,,,,,,,
rockway-middle-school-sweater,,,,,,,,,black,,,adult-small,,,,,"",0.0,shopify,deny,manual,20.00,,true,true,,,,,"",,,,,,,,,,,,,,,,lb,,,,,,,,,
rockway-middle-school-sweater,,,,,,,,,black,,,adult-medium,,,,,"",0.0,shopify,deny,manual,20.00,,true,true,,,,,"",,,,,,,,,,,,,,,,lb,,,,,,,,,
rockway-middle-school-sweater,,,,,,,,,black,,,adult-large,,,,,"",0.0,shopify,deny,manual,20.00,,true,true,,,,,"",,,,,,,,,,,,,,,,lb,,,,,,,,,
rockway-middle-school-sweater,,,,,,,,,black,,,adult-extra-large,,,,,"",0.0,shopify,deny,manual,20.00,,true,true,,,,,"",,,,,,,,,,,,,,,,lb,,,,,,,,,
rockway-middle-school-sweater,,,,,,,,,black,,,adult-2-xl,,,,,"",0.0,shopify,deny,manual,20.00,,true,true,,,,,"",,,,,,,,,,,,,,,,lb,,,,,,,,,
true-north-classical-academy-hoodie-pants,True North Classical Academy Hoodie & Pants,<p>True North Classical Academy Hoodie and Pants</p>,Besu Customs,Apparel & Accessories > Clothing > Outfit Sets,Hoodie,True North Classical Academy,true,Size,youth-large,product.metafields.shopify.size,,,,,,,"",0.0,shopify,continue,manual,70.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0894/7436/7766/files/TrueNorthClassicalAcademy-HoodiePants.jpg?v=1732438173,1,"",false,,,,adults,black,,youth-large; youth-extra-large; adult-extra-small; adult-small; adult-medium; adult-large; adult-extra-large; adult-2-xl,,unisex,,,lb,,,true,,,false,,,active
true-north-classical-academy-hoodie-pants,,,,,,,,,youth-extra-large,,,,,,,,"",0.0,shopify,continue,manual,70.00,,true,true,,,,,"",,,,,,,,,,,,,,,,lb,,,,,,,,,
true-north-classical-academy-hoodie-pants,,,,,,,,,adult-extra-small,,,,,,,,"",0.0,shopify,continue,manual,70.00,,true,true,,,,,"",,,,,,,,,,,,,,,,lb,,,,,,,,,
true-north-classical-academy-hoodie-pants,,,,,,,,,adult-small,,,,,,,,"",0.0,shopify,continue,manual,70.00,,true,true,,,,,"",,,,,,,,,,,,,,,,lb,,,,,,,,,
true-north-classical-academy-hoodie-pants,,,,,,,,,adult-medium,,,,,,,,"",0.0,shopify,continue,manual,70.00,,true,true,,,,,"",,,,,,,,,,,,,,,,lb,,,,,,,,,
true-north-classical-academy-hoodie-pants,,,,,,,,,adult-large,,,,,,,,"",0.0,shopify,continue,manual,70.00,,true,true,,,,,"",,,,,,,,,,,,,,,,lb,,,,,,,,,
true-north-classical-academy-hoodie-pants,,,,,,,,,adult-extra-large,,,,,,,,"",0.0,shopify,continue,manual,70.00,,true,true,,,,,"",,,,,,,,,,,,,,,,lb,,,,,,,,,
true-north-classical-academy-hoodie-pants,,,,,,,,,adult-2-xl,,,,,,,,"",0.0,shopify,continue,manual,70.00,,true,true,,,,,"",,,,,,,,,,,,,,,,lb,,,,,,,,,
true-north-classical-academy-hoodie,True North Classical Academy Hoodie,<p>True North Classical Academy Hoodie</p>,Besu Customs,Apparel & Accessories > Clothing > Clothing Tops > Hoodies,Hoodie,True North Classical Academy,true,Title,Default Title,,,,,,,,"",0.0,shopify,continue,manual,45.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0894/7436/7766/files/TrueNorthClassicalAcademy-Hoodie.jpg?v=1732438051,1,"",false,,,,,white,hooded,,,unisex,,,lb,,,true,,,true,,,active
true-north-classical-academy-shorts,True North Classical Academy Shorts,<p>True North Classical Academy Shorts</p>,Besu Customs,Apparel & Accessories > Clothing > Uniforms > Sports Uniforms,short,True North Classical Academy,true,Title,Default Title,,,,,,,,"",0.0,shopify,continue,manual,30.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0894/7436/7766/files/TrueNorthClassicalAcademy-Shorts.jpg?v=1732437623,1,"",false,,,,,black,,,short,unisex,,,lb,,,true,,,true,,,active
true-north-classical-academy-backpack,True North Classical Academy Backpack,<p>True North Classical Academy Backpack</p>,Besu Customs,Luggage & Bags > Backpacks,bag,True North Classical Academy,true,Title,Default Title,,,,,,,,"",0.0,shopify,continue,manual,45.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0894/7436/7766/files/TrueNorthClassicalAcademy-Backpack.jpg?v=1732436644,1,"",false,,,,,black,,,,,,,lb,,,true,,,true,,,active
true-north-classical-academy-shirt,True North Classical Academy Shirt,<p>True North Classical Academy Shirt</p>,Besu Customs,Apparel & Accessories > Clothing > Clothing Tops > T-Shirts,tshirt,True North Classical Academy,true,Color,purple,product.metafields.shopify.color-pattern,,,,,,,"",0.0,shopify,continue,manual,25.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0894/7436/7766/files/TrueNorthClassicalAcademy-TShirt-Purple.jpg?v=1732436409,1,"",false,,,,,purple; black,,,long,unisex,medium,https://cdn.shopify.com/s/files/1/0894/7436/7766/files/TrueNorthClassicalAcademy-TShirt-Purple.jpg?v=1732436409,lb,,,true,,,true,,,active
true-north-classical-academy-shirt,,,,,,,,,black,,,,,,,,"",0.0,shopify,continue,manual,25.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0894/7436/7766/files/TrueNorthClassicalAcademy-TShirt-Black.jpg?v=1732436409,2,"",,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0894/7436/7766/files/TrueNorthClassicalAcademy-TShirt-Black.jpg?v=1732436409,lb,,,,,,,,,
henry-h-filer-middle-school-cheer,Henry H. Filer Middle School Cheer,<p>For the ultimate supporters of HFMS! The brand new Cheerleading Uniform</p>,Besu Customs,Apparel & Accessories > Clothing > Uniforms > Sports Uniforms,Cheerleader,HenryFilerMiddleSchool,true,Size,youth-small,product.metafields.shopify.size,,,,,,,"",0.0,shopify,deny,manual,65.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0894/7436/7766/files/BesuCustoms-HenryFFilerMiddleSchool-CheerleaderUniform.jpg?v=1732184511,1,"",false,,,cheerleading,kids,orange,,youth-small; youth-medium; youth-large; adult-small; adult-medium; adult-large; adult-extra-large; adult-extra-small,,female,,,lb,,,true,,,true,,,active
henry-h-filer-middle-school-cheer,,,,,,,,,youth-medium,,,,,,,,"",0.0,shopify,deny,manual,65.00,,true,true,,,,,"",,,,,,,,,,,,,,,,lb,,,,,,,,,
henry-h-filer-middle-school-cheer,,,,,,,,,youth-large,,,,,,,,"",0.0,shopify,deny,manual,65.00,,true,true,,,,,"",,,,,,,,,,,,,,,,lb,,,,,,,,,
henry-h-filer-middle-school-cheer,,,,,,,,,adult-small,,,,,,,,"",0.0,shopify,deny,manual,65.00,,true,true,,,,,"",,,,,,,,,,,,,,,,lb,,,,,,,,,
henry-h-filer-middle-school-cheer,,,,,,,,,adult-medium,,,,,,,,"",0.0,shopify,deny,manual,65.00,,true,true,,,,,"",,,,,,,,,,,,,,,,lb,,,,,,,,,
henry-h-filer-middle-school-cheer,,,,,,,,,adult-large,,,,,,,,"",0.0,shopify,deny,manual,65.00,,true,true,,,,,"",,,,,,,,,,,,,,,,lb,,,,,,,,,
henry-h-filer-middle-school-cheer,,,,,,,,,adult-extra-large,,,,,,,,"",0.0,shopify,deny,manual,65.00,,true,true,,,,,"",,,,,,,,,,,,,,,,lb,,,,,,,,,
henry-h-filer-middle-school-cheer,,,,,,,,,adult-extra-small,,,,,,,,"",0.0,shopify,deny,manual,65.00,,true,true,,,,,"",,,,,,,,,,,,,,,,lb,,,,,,,,,
henry-h-filer-middle-school,Henry H. Filer Middle School Hoodie,"<p>Henry H. Filer Middle School Zipper Hoddie<br></p>
<p><br></p>
<!---->",My Store,Apparel & Accessories > Clothing > Clothing Tops > Hoodies,Hoodie,HenryFilerMiddleSchool,true,Letter Color,White letters with orange outline,,Size,adult-small,product.metafields.shopify.size,,,,"",907.18474,shopify,continue,manual,30.00,50.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0894/7436/7766/files/BesuCustoms-HenryFFilerMiddleSchool-ZipHoddie4.jpg?v=1723067104,1,"",false,Henry H. Filer Middle School Hoodie,Henry H. Filer Middle School Zipper Hoddie with zipper,,teens,black,hooded,adult-small; adult-medium; adult-large; adult-extra-large; adult-2-xl; adult-3-xl; youth-medium; youth-large,,unisex,,https://cdn.shopify.com/s/files/1/0894/7436/7766/files/BesuCustoms-HenryFFilerMiddleSchool-ZipHoddie4.jpg?v=1723067104,lb,,,true,,,false,,,active
henry-h-filer-middle-school,,,,,,,,,White letters with orange outline,,,adult-medium,,,,,"",907.18474,shopify,continue,manual,30.00,50.00,true,true,,,,,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0894/7436/7766/files/BesuCustoms-HenryFFilerMiddleSchool-ZipHoddie4.jpg?v=1723067104,lb,,,,,,,,,
henry-h-filer-middle-school,,,,,,,,,White letters with orange outline,,,adult-large,,,,,"",907.18474,shopify,continue,manual,30.00,50.00,true,true,,,,,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0894/7436/7766/files/BesuCustoms-HenryFFilerMiddleSchool-ZipHoddie4.jpg?v=1723067104,lb,,,,,,,,,
henry-h-filer-middle-school,,,,,,,,,White letters with orange outline,,,adult-extra-large,,,,,"",907.18474,shopify,continue,manual,30.00,50.00,true,true,,,,,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0894/7436/7766/files/BesuCustoms-HenryFFilerMiddleSchool-ZipHoddie4.jpg?v=1723067104,lb,,,,,,,,,
henry-h-filer-middle-school,,,,,,,,,White letters with orange outline,,,adult-2-xl,,,,,"",907.18474,shopify,continue,manual,30.00,50.00,true,true,,,,,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0894/7436/7766/files/BesuCustoms-HenryFFilerMiddleSchool-ZipHoddie4.jpg?v=1723067104,lb,,,,,,,,,
henry-h-filer-middle-school,,,,,,,,,White letters with orange outline,,,adult-3-xl,,,,,"",907.18474,shopify,continue,manual,30.00,50.00,true,true,,,,,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0894/7436/7766/files/BesuCustoms-HenryFFilerMiddleSchool-ZipHoddie4.jpg?v=1723067104,lb,,,,,,,,,
henry-h-filer-middle-school,,,,,,,,,White letters with orange outline,,,youth-medium,,,,,"",907.18474,shopify,continue,manual,30.00,50.00,true,true,,,,,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0894/7436/7766/files/BesuCustoms-HenryFFilerMiddleSchool-ZipHoddie4.jpg?v=1723067104,lb,,,,,,,,,
henry-h-filer-middle-school,,,,,,,,,White letters with orange outline,,,youth-large,,,,,"",907.18474,shopify,continue,manual,30.00,50.00,true,true,,,,,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0894/7436/7766/files/BesuCustoms-HenryFFilerMiddleSchool-ZipHoddie4.jpg?v=1723067104,lb,,,,,,,,,
